Date,time,humidity,temperature,pressure,gyro_pitch,gyro_roll,gyro_yaw,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z,magnet_x,magnet_y,magnet_z,Lat_deg,lat_min,lat_sec,long_deg,long_min,long_sec
2019-04-15,01:28:18,34.4532,33.54688,34.4532,33.1645948169276,98.6353082192877,19.5166081476038,32.601182757577,97.8553894085315,19.314817038765,-0.003702534828335,0.026464389637113,0.01535290107131,17.6763763427734,6.38700294494629,-5.11588954925537,32,22,14.2,59,51,39.9
2019-04-15,01:28:29,34.95405,33.58482,34.95405,1.89222173383858,212.858778333168,33.7927741450829,1.88113804436294,217.162548831084,33.7527389912628,-0.003949370235205,0.026221597567201,0.013403326272965,17.6646118164063,6.7102313041687,-5.41139316558838,31,53,13.3,60,25,48.2
2019-04-15,01:28:40,34.8613,33.71764,34.8613,7.16188236601561,334.222630430846,1.05083719696774,7.12931047452429,335.925256572052,1.08001235000745,-0.002962027676404,0.027192767709494,0.013403326272965,18.1172847747803,6.85741329193115,-5.34993648529053,31,24,1.9,60,59,33.3
2019-04-15,01:28:51,34.85388,33.56585,34.85388,32.3460000599962,99.1984163352203,22.4415000558784,31.7478633189052,98.334691103348,22.2053991992913,-0.004689877387136,0.026221597567201,0.013403326272965,17.7607021331787,6.99335241317749,-4.59382772445679,30,54,40.1,61,32,55.7
2019-04-15,01:29:02,34.86501,33.5279,34.86501,1.47413198092035,212.84279569051,36.0964569332502,1.42830375946709,217.005304216012,35.8857046162203,-0.002221520757303,0.026949977502227,0.013159629888833,17.9341087341309,7.40936279296875,-4.99765920639038,30,25,8.4,62,5,56.1
2019-04-15,01:29:13,34.77226,33.60379,34.77226,7.65564229064453,333.965029846298,3.3638796921755,7.65874063520678,335.711336754794,3.36098625328836,-0.002468356397003,0.027192767709494,0.014378113672137,17.5345096588135,7.68537950515747,-5.26599931716919,29,55,27,62,38,34.9
2019-04-15,01:29:24,34.81678,33.71764,34.81678,33.6204723779855,98.9562451480083,25.7475472556909,33.0219189953552,98.2076154338399,25.543094080623,-0.003455699188635,0.027678353711963,0.01218484248966,17.6126651763916,8.02469825744629,-5.48517894744873,29,25,36.1,63,10,52.6
2019-04-15,01:29:35,34.82049,33.64174,34.82049,2.65105062798512,213.234042586547,38.9195004757161,2.64991062672396,217.403176395544,38.9142002489202,-0.005183548666537,0.027435559779406,0.013647023588419,17.7316265106201,8.38045883178711,-5.46403217315674,28,55,36.1,63,42,49.7
2019-04-15,01:29:46,35.13585,33.64174,35.13585,8.27393918884441,334.394995377193,6.53412522892844,8.18004201700331,336.214928309847,6.62671143133572,-0.003949370235205,0.026221597567201,0.012428538873792,18.1104927062988,8.76731395721436,-5.62767791748047,28,25,27.3,64,14,26.9
2019-04-15,01:29:57,34.62757,33.56585,34.62757,34.2429621585622,100.189347010195,29.118185846937,33.6387602094883,99.4187992189799,28.9049780769004,-0.003208863316104,0.025007635354996,0.014378113672137,18.3597850799561,9.26201152801514,-5.44137048721314,27,55,9.8,64,45,44.5
2019-04-15,01:30:08,34.98002,33.66071,34.98002,2.75715121343892,214.394218518965,42.3428254386723,2.72813998493929,218.515131192422,42.1963042205972,-0.001234178198501,0.025978805497289,0.011210055090487,17.9002857208252,9.69009971618652,-5.53800392150879,27,24,44,65,16,43.1
2019-04-15,01:30:19,35.40297,33.64174,35.40297,8.77884128644374,335.14581416699,9.95889392312049,8.70624235198203,336.889506820581,10.026176409087,-0.003702534828335,0.02670718356967,0.012915932573378,18.1473503112793,9.95471286773682,-5.55254459381104,26,54,10.1,65,47,23.2
2019-04-15,01:30:30,35.0097,33.58482,35.0097,34.0026487828044,101.203916969887,32.8607401913213,33.41943600505,100.384635778944,32.6405622132367,-0.004689877387136,0.025978805497289,0.013890719972551,18.1919078826904,9.7039098739624,-5.00443315505981,26,23,28.4,66,17,45.2
2019-04-15,01:30:41,34.79823,33.58482,34.79823,2.11428591135109,214.902029423377,45.2360491748601,2.07420251932005,219.054798099123,45.0479969915368,-0.001727849594317,0.026949977502227,0.012915932573378,18.3031845092773,9.88492488861084,-5.15048837661743,25,52,39,66,47,49.7
2019-04-15,01:30:52,34.8984,33.56585,34.8984,8.6903852140502,335.264953156683,11.9141670541782,8.63404981377594,337.021448999873,11.9670310108068,-0.004196206107736,0.027192767709494,0.013403326272965,18.6268501281738,10.6080503463745,-5.36338710784912,25,21,42.3,67,17,37.1
2019-04-15,01:31:02,34.91695,33.60379,34.91695,34.3170799563406,100.744340861393,35.102428767487,33.8535730739797,99.9229901231319,34.9220332262232,-0.001234178198501,0.027435559779406,0.011941145174205,18.8309059143066,11.2160482406616,-5.52455759048462,24,53,28.2,67,44,27.6
2019-04-15,01:31:13,35.10616,33.58482,35.10616,1.75970688587364,214.491917544853,48.4564458024807,1.74564544736328,218.642432258173,48.3888269296976,-0.003949370235205,0.02670718356967,0.016815081238747,18.7550773620605,11.6757297515869,-5.12765884399414,24,22,18,68,13,43.7
2019-04-15,01:31:24,35.00599,33.71764,35.00599,7.99205728179799,335.150359657883,15.2955119669482,7.94145411778466,336.950555051383,15.3447610459586,-0.001727849594317,0.025978805497289,0.01535290107131,18.9316787719727,12.2348432540894,-4.96756458282471,23,51,1.1,68,42,44.1
2019-04-15,01:31:35,34.81678,33.58482,34.81678,33.195945385218,100.042566244931,38.2694372214601,32.6670018755139,99.1805417301623,38.0572813005558,-0.004443041514605,0.026464389637113,0.012672236189246,18.9659862518311,12.8831043243408,-4.94587087631226,23,19,37.7,69,11,29.2
